Company,Date,Open,High,Low,Close,Volume
NSE 20 SHARE INDEX,2015-02-10,5313.06,5313.06,5313.06,5313.06,27136600
NSE 20 SHARE INDEX,2015-02-09,5296.07,5296.07,5296.07,5296.07,19449100
NSE 20 SHARE INDEX,2015-02-06,5280.72,5280.72,5280.72,5280.72,21281100
NSE 20 SHARE INDEX,2015-02-05,5284.41,5284.41,5284.41,5284.41,26358500
NSE 20 SHARE INDEX,2015-02-04,5268.98,5268.98,5268.98,5268.98,10165200
NSE 20 SHARE INDEX,2015-02-03,5242.61,5242.61,5242.61,5242.61,10792000
NSE 20 SHARE INDEX,2015-02-02,5222.76,5222.76,5222.76,5222.76,23341700
NSE 20 SHARE INDEX,2015-01-30,5212.11,5212.11,5212.11,5212.11,23218500
NSE 20 SHARE INDEX,2015-01-29,5194.21,5194.21,5194.21,5194.21,14674700
NSE 20 SHARE INDEX,2015-01-28,5207.04,5207.04,5207.04,5207.04,24413000
NSE 20 SHARE INDEX,2015-01-27,0,0,0,5213.48,11964400
NSE 20 SHARE INDEX,2015-01-26,5209.84,5209.84,5209.84,5209.84,11489000
NSE 20 SHARE INDEX,2015-01-23,5217.88,5217.88,5217.88,5217.88,24326700
NSE 20 SHARE INDEX,2015-01-22,5172.88,5172.88,5172.88,5172.88,11809800
NSE 20 SHARE INDEX,2015-01-21,5159.96,5159.96,5159.96,5159.96,11454400
NSE 20 SHARE INDEX,2015-01-20,5139.06,5139.06,5139.06,5139.06,19278600
NSE 20 SHARE INDEX,2015-01-19,5177.38,5177.38,5177.38,5177.38,7033800
NSE 20 SHARE INDEX,2015-01-16,5203.72,5203.72,5203.72,5203.72,15423000
NSE 20 SHARE INDEX,2015-01-15,5201.61,5201.61,5201.61,5201.61,13640200
NSE 20 SHARE INDEX,2015-01-14,5193.93,5193.93,5193.93,5193.93,17103800
NSE 20 SHARE INDEX,2015-01-13,5138.07,5138.07,5138.07,5138.07,6473700
NSE 20 SHARE INDEX,2015-01-12,5121.99,5121.99,5121.99,5121.99,6941600
NSE 20 SHARE INDEX,2015-01-09,5121.76,5121.76,5121.76,5121.76,6321400
NSE 20 SHARE INDEX,2015-01-08,5097.8,5097.8,5097.8,5097.8,8420600
NSE 20 SHARE INDEX,2015-01-07,5102.67,5102.67,5102.67,5102.67,8918200
NSE 20 SHARE INDEX,2015-01-06,5098.49,5098.49,5098.49,5098.49,16987600
NSE 20 SHARE INDEX,2015-01-05,5089.71,5089.71,5089.71,5089.71,4275500
NSE 20 SHARE INDEX,2015-01-02,5117.43,5117.43,5117.43,5117.43,13031800
NSE 20 SHARE INDEX,2014-12-31,5112.65,5112.65,5112.65,5112.65,35949600
NSE 20 SHARE INDEX,2014-12-30,5091.6,5091.6,5091.6,5091.6,28820900
NSE 20 SHARE INDEX,2014-12-29,5049.19,5049.19,5049.19,5049.19,29116100
NSE 20 SHARE INDEX,2014-12-24,4971.76,4971.76,4971.76,4971.76,36775100
NSE 20 SHARE INDEX,2014-12-23,4907.27,4907.27,4907.27,4907.27,41332800
NSE 20 SHARE INDEX,2014-12-22,4910.32,4910.32,4910.32,4910.32,38881300
NSE 20 SHARE INDEX,2014-12-19,4910.1,4910.1,4910.1,4910.1,32669500
NSE 20 SHARE INDEX,2014-12-18,4957.52,4957.52,4957.52,4957.52,32525000
NSE 20 SHARE INDEX,2014-12-17,5048.21,5048.21,5048.21,5048.21,48777900
NSE 20 SHARE INDEX,2014-12-16,5091.3,5091.3,5091.3,5091.3,86712096
NSE 20 SHARE INDEX,2014-12-15,5106.67,5106.67,5106.67,5106.67,27422400
NSE 20 SHARE INDEX,2014-12-11,5124.8,5124.8,5124.8,5124.8,31520500
NSE 20 SHARE INDEX,2014-12-10,5135.97,5135.97,5135.97,5135.97,22335000
NSE 20 SHARE INDEX,2014-12-09,5173.77,5173.77,5173.77,5173.77,28332500
NSE 20 SHARE INDEX,2014-12-08,5193.96,5193.96,5193.96,5193.96,48189300
NSE 20 SHARE INDEX,2014-12-05,5184.92,5184.92,5184.92,5184.92,12966600
NSE 20 SHARE INDEX,2014-12-04,5169.88,5169.88,5169.88,5169.88,24162200
NSE 20 SHARE INDEX,2014-12-03,5111.37,5111.37,5111.37,5111.37,31729300
NSE 20 SHARE INDEX,2014-12-02,5170.57,5170.57,5170.57,5170.57,18045800
NSE 20 SHARE INDEX,2014-12-01,5172.57,5172.57,5172.57,5172.57,36399900
NSE 20 SHARE INDEX,2014-11-28,5156.33,5156.33,5156.33,5156.33,27551400
NSE 20 SHARE INDEX,2014-11-27,5152.26,5152.26,5152.26,5152.26,25081000
NSE 20 SHARE INDEX,2014-11-26,5174.02,5174.02,5174.02,5174.02,22861100
NSE 20 SHARE INDEX,2014-11-25,5137.94,5137.94,5137.94,5137.94,25429300
NSE 20 SHARE INDEX,2014-11-24,5145.98,5145.98,5145.98,5145.98,6508900
NSE 20 SHARE INDEX,2014-11-21,5166.45,5166.45,5166.45,5166.45,20832000
NSE 20 SHARE INDEX,2014-11-20,5145.28,5145.28,5145.28,5145.28,117090304
NSE 20 SHARE INDEX,2014-11-19,5117.08,5117.08,5117.08,5117.08,24441500
NSE 20 SHARE INDEX,2014-11-18,5108.84,5108.84,5108.84,5108.84,14031000
NSE 20 SHARE INDEX,2014-11-17,5111.47,5111.47,5111.47,5111.47,3259800
NSE 20 SHARE INDEX,2014-11-14,5139.37,5139.37,5139.37,5139.37,13391100
NSE 20 SHARE INDEX,2014-11-13,5123.45,5123.45,5123.45,5123.45,15077300
NSE 20 SHARE INDEX,2014-11-12,5138.46,5138.46,5138.46,5138.46,44220500
NSE 20 SHARE INDEX,2014-11-11,5098.4,5098.4,5098.4,5098.4,10361800
NSE 20 SHARE INDEX,2014-11-10,5058.41,5058.41,5058.41,5058.41,12489200
NSE 20 SHARE INDEX,2014-11-07,5074.93,5074.93,5074.93,5074.93,26193800
NSE 20 SHARE INDEX,2014-11-06,5075.93,5075.93,5075.93,5075.93,29870900
NSE 20 SHARE INDEX,2014-11-05,5101.11,5101.11,5101.11,5101.11,24912000
NSE 20 SHARE INDEX,2014-11-04,5151.46,5151.46,5151.46,5151.46,11576500
NSE 20 SHARE INDEX,2014-11-03,5193.11,5193.11,5193.11,5193.11,16458900
NSE 20 SHARE INDEX,2014-10-31,5194.89,5194.89,5194.89,5194.89,19235700
NSE 20 SHARE INDEX,2014-10-30,5233.42,5233.42,5233.42,5233.42,20017900
NSE 20 SHARE INDEX,2014-10-29,5221.44,5221.44,5221.44,5221.44,22383500
NSE 20 SHARE INDEX,2014-10-28,5198.89,5198.89,5198.89,5198.89,21922600
NSE 20 SHARE INDEX,2014-10-27,5174.41,5174.41,5174.41,5174.41,12544500
NSE 20 SHARE INDEX,2014-10-24,5197.67,5197.67,5197.67,5197.67,13428400
NSE 20 SHARE INDEX,2014-10-23,5259.43,5259.43,5259.43,5259.43,22288200
NSE 20 SHARE INDEX,2014-10-22,5251.09,5251.09,5251.09,5251.09,15459200
NSE 20 SHARE INDEX,2014-10-21,5259.18,5259.18,5259.18,5259.18,21145100
NSE 20 SHARE INDEX,2014-10-17,5279.88,5279.88,5279.88,5279.88,12919300
NSE 20 SHARE INDEX,2014-10-16,5290.09,5290.09,5290.09,5290.09,17296300
NSE 20 SHARE INDEX,2014-10-15,5304.86,5304.86,5304.86,5304.86,13257500
NSE 20 SHARE INDEX,2014-10-14,5299.12,5299.12,5299.12,5299.12,20115900
NSE 20 SHARE INDEX,2014-10-13,5311.27,5311.27,5311.27,5311.27,21483200
NSE 20 SHARE INDEX,2014-10-10,5280.46,5280.46,5280.46,5280.46,16988900
NSE 20 SHARE INDEX,2014-10-09,5272.53,5272.53,5272.53,5272.53,13686800
NSE 20 SHARE INDEX,2014-10-08,5287.87,5287.87,5287.87,5287.87,30526600
NSE 20 SHARE INDEX,2014-10-07,5300.21,5300.21,5300.21,5300.21,12929900
NSE 20 SHARE INDEX,2014-10-06,5323.49,5323.49,5323.49,5323.49,7741000
NSE 20 SHARE INDEX,2014-10-03,5292.42,5292.42,5292.42,5292.42,10925600
NSE 20 SHARE INDEX,2014-10-02,5249.65,5249.65,5249.65,5249.65,15376200
NSE 20 SHARE INDEX,2014-10-01,5267.54,5267.54,5267.54,5267.54,18429400
NSE 20 SHARE INDEX,2014-09-30,5255.62,5255.62,5255.62,5255.62,31251400
NSE 20 SHARE INDEX,2014-09-29,5257.81,5257.81,5257.81,5257.81,17707400
NSE 20 SHARE INDEX,2014-09-26,5216.96,5216.96,5216.96,5216.96,25427000
NSE 20 SHARE INDEX,2014-09-25,5249.07,5249.07,5249.07,5249.07,16035900
NSE 20 SHARE INDEX,2014-09-24,5322.65,5322.65,5322.65,5322.65,21730500
NSE 20 SHARE INDEX,2014-09-23,5377.29,5377.29,5377.29,5377.29,43613700
NSE 20 SHARE INDEX,2014-09-22,5406.39,5406.39,5406.39,5406.39,44302900
NSE 20 SHARE INDEX,2014-09-19,5307.52,5307.52,5307.52,5307.52,45715500
NSE 20 SHARE INDEX,2014-09-18,5222.87,5222.87,5222.87,5222.87,18190100
NSE 20 SHARE INDEX,2014-09-17,5209.1,5209.1,5209.1,5209.1,39832800
NSE 20 SHARE INDEX,2014-09-16,5217.25,5217.25,5217.25,5217.25,45657200
NSE 20 SHARE INDEX,2014-09-15,5182.98,5182.98,5182.98,5182.98,26117500
NSE 20 SHARE INDEX,2014-09-12,5169.5,5169.5,5169.5,5169.5,21663800
NSE 20 SHARE INDEX,2014-09-11,5161.21,5161.21,5161.21,5161.21,19273300
NSE 20 SHARE INDEX,2014-09-10,5190.01,5190.01,5190.01,5190.01,41948900
NSE 20 SHARE INDEX,2014-09-09,5182.89,5182.89,5182.89,5182.89,23074100
NSE 20 SHARE INDEX,2014-09-08,5168.8,5168.8,5168.8,5168.8,8686000
NSE 20 SHARE INDEX,2014-09-05,5160.32,5160.32,5160.32,5160.32,5420500
NSE 20 SHARE INDEX,2014-09-04,5157.15,5157.15,5157.15,5157.15,15952800
NSE 20 SHARE INDEX,2014-09-03,5163.28,5163.28,5163.28,5163.28,21135300
NSE 20 SHARE INDEX,2014-09-02,5163.21,5163.21,5163.21,5163.21,14240400
NSE 20 SHARE INDEX,2014-09-01,5140.92,5140.92,5140.92,5140.92,7606600
NSE 20 SHARE INDEX,2014-08-29,5139.39,5139.39,5139.39,5139.39,22275000
NSE 20 SHARE INDEX,2014-08-28,5089.16,5089.16,5089.16,5089.16,17786900
NSE 20 SHARE INDEX,2014-08-27,5072.87,5072.87,5072.87,5072.87,40154700
NSE 20 SHARE INDEX,2014-08-26,5044.4,5044.4,5044.4,5044.4,6246200
NSE 20 SHARE INDEX,2014-08-25,5033.69,5033.69,5033.69,5033.69,15107700
NSE 20 SHARE INDEX,2014-08-22,5028.06,5028.06,5028.06,5028.06,72055400
NSE 20 SHARE INDEX,2014-08-21,5024.64,5024.64,5024.64,5024.64,58866600
NSE 20 SHARE INDEX,2014-08-20,5048.69,5048.69,5048.69,5048.69,16450100
NSE 20 SHARE INDEX,2014-08-19,5070.13,5070.13,5070.13,5070.13,23258100
NSE 20 SHARE INDEX,2014-08-18,5040.56,5040.56,5040.56,5040.56,31803400
NSE 20 SHARE INDEX,2014-08-15,5042.9,5042.9,5042.9,5042.9,11443300
NSE 20 SHARE INDEX,2014-08-14,5019.28,5019.28,5019.28,5019.28,15954700
NSE 20 SHARE INDEX,2014-08-13,5010.13,5010.13,5010.13,5010.13,9846600
NSE 20 SHARE INDEX,2014-08-12,5023.49,5023.49,5023.49,5023.49,10057700
NSE 20 SHARE INDEX,2014-08-11,5015.57,5015.57,5015.57,5015.57,12647200
NSE 20 SHARE INDEX,2014-08-08,5003.78,5003.78,5003.78,5003.78,22194600
NSE 20 SHARE INDEX,2014-08-07,5011.51,5011.51,5011.51,5011.51,37228600
NSE 20 SHARE INDEX,2014-08-06,5022.36,5022.36,5022.36,5022.36,25435600
NSE 20 SHARE INDEX,2014-08-05,5003.36,5003.36,5003.36,5003.36,32573400
NSE 20 SHARE INDEX,2014-08-04,4954.51,4954.51,4954.51,4954.51,13185600
NSE 20 SHARE INDEX,2014-08-01,4942.28,4942.28,4942.28,4942.28,19453400
NSE 20 SHARE INDEX,2014-07-31,4906.09,4906.09,4906.09,4906.09,21412700
NSE 20 SHARE INDEX,2014-07-30,4891.03,4891.03,4891.03,4891.03,15107000
NSE 20 SHARE INDEX,2014-07-28,4863.87,4863.87,4863.87,4863.87,10460500
NSE 20 SHARE INDEX,2014-07-25,4879.09,4879.09,4879.09,4879.09,30544100
NSE 20 SHARE INDEX,2014-07-24,0,0,0,4883.75,14974300
NSE 20 SHARE INDEX,2014-07-23,4903.68,4903.68,4883.75,4903.68,16110700
NSE 20 SHARE INDEX,2014-07-22,4882.73,4882.73,4882.73,4882.73,30189300
NSE 20 SHARE INDEX,2014-07-21,4896.77,4896.77,4896.77,4896.77,31900100
NSE 20 SHARE INDEX,2014-07-18,4910.6,4910.6,4910.6,4910.6,22789100
NSE 20 SHARE INDEX,2014-07-17,4913.61,4913.61,4913.61,4913.61,32577600
